beer_name,brewery_name,beer_type,beer_abv,beer_ibu,comment,venue_name,venue_city,venue_state,venue_country,venue_lat,venue_lng,rating_score,created_at,checkin_url,beer_url,brewery_url,brewery_country,brewery_city,brewery_state,flavor_profiles,purchase_venue,serving_type,checkin_id,bid,brewery_id,photo_url,global_rating_score,global_weighted_rating_score,tagged_friends,total_toasts,total_comments
Marzen,"Crux Fermentation Project",Märzen,5.5,25,,"Crux Fermentation Project",Bend,OR,"United States",44.0507,-121.308,4,"2018-11-02 16:00:33",https://untappd.com/c/671092828,https://untappd.com/beer/285048,https://untappd.com/brewery/33862,"United States",Bend,OR,,,Draft,671092828,285048,33862,,3.55,3.57,,0,0
"Brett De Vinum","Port City Brewing","Wheat Beer - Witbier",8,0,,"Crux Fermentation Project",Bend,OR,"United States",44.0507,-121.308,5,"2018-11-02 16:58:56",https://untappd.com/c/671144581,https://untappd.com/beer/2650034,https://untappd.com/brewery/7771,"United States",Alexandria,VA,,,,671144581,2650034,7771,,3.92,3.86,,0,0
"Hard Pom-Cherry Cider","Avid Cider Company","Cider - Traditional",5.8,0,,"Atlas Cider Co.",Bend,OR,"United States",44.0509,-121.314,5,"2018-11-02 17:00:14",https://untappd.com/c/671145690,https://untappd.com/beer/371307,https://untappd.com/brewery/65739,"United States",Bend,OR,,,,671145690,371307,65739,,3.69,3.69,,0,0
Oktoblivion,"Oblivion Brewing Company",Märzen,5.8,20,,"Brown Owl Bar",Bend,OR,"United States",44.0506,-121.315,3,"2018-11-02 17:30:32",https://untappd.com/c/671171359,https://untappd.com/beer/2333323,https://untappd.com/brewery/78374,"United States",Bend,OR,,,Draft,671171359,2333323,78374,,3.44,3.63,,0,0
"Brett Lager","GoodLife Brewing Company","Lager - Dortmunder / Export",8.5,0,,"Brown Owl Bar",Bend,OR,"United States",44.0506,-121.315,3,"2018-11-02 17:42:51",https://untappd.com/c/671181560,https://untappd.com/beer/2334603,https://untappd.com/brewery/13122,"United States",Bend,OR,,,Draft,671181560,2334603,13122,,4.02,3.95,,0,0
Festbier,"Occidental Brewing Co.",Festbier,6.7,0,,"Brown Owl Bar",Bend,OR,"United States",44.0506,-121.315,5,"2018-11-02 17:43:24",https://untappd.com/c/671182023,https://untappd.com/beer/83268,https://untappd.com/brewery/12795,"United States",Portland,OR,,,Draft,671182023,83268,12795,,3.74,3.73,,0,0
"Notorious IPA³","Boneyard Beer ","IPA - Triple",11.8,80,"Rip and tear",,,,,,,5,"2018-11-02 21:08:33",https://untappd.com/c/671296246,https://untappd.com/beer/43220,https://untappd.com/brewery/6036,"United States",Bend,OR,,,Draft,671296246,43220,6036,,4.28,4.27,,0,0
"PABO Pils","Boneyard Beer ","Pilsner - German",5,29,,"Boneyard Beer",Bend,OR,"United States",44.0542,-121.308,,"2018-11-02 21:10:02",https://untappd.com/c/671296636,https://untappd.com/beer/1293459,https://untappd.com/brewery/6036,"United States",Bend,OR,,,,671296636,1293459,6036,,3.59,3.59,,0,0
"Stating the Obvious","Aslin Beer Company","Lager - Vienna",5,0,,,,,,,,,"2018-11-02 21:24:04",https://untappd.com/c/671300386,https://untappd.com/beer/2862400,https://untappd.com/brewery/170844,"United States",Alexandria,VA,,,Can,671300386,2862400,170844,,3.7,3.69,,0,0
"Oude Geuze Boon à l'Ancienne - Vat 91 Mono Blend","Brouwerij Boon","Lambic - Gueuze",8,0,,,,,,,,,"2018-11-02 21:24:48",https://untappd.com/c/671300548,https://untappd.com/beer/2262490,https://untappd.com/brewery/268,Belgium,Lembeek,Vlaanderen,,,Bottle,671300548,2262490,268,,3.98,3.96,,0,0
"Sour Cherry Vamonos","The Ale Apothecary","American Wild Ale",6.17,0,,"The Ale Apothecary Cellar Room",Bend,OR,"United States",44.0509,-121.33,4,"2018-11-03 12:53:57",https://untappd.com/c/671636184,https://untappd.com/beer/2693653,https://untappd.com/brewery/34373,"United States",Bend,OR,,,Taster,671636184,2693653,34373,,4.24,3.82,,0,0
"Charles - Prince of Whalez","Big Bend Brewing Company","Stout - Imperial / Double Milk",9.9,50,,"The Ale Apothecary Cellar Room",Bend,OR,"United States",44.0509,-121.33,4,"2018-11-03 17:00:21",https://untappd.com/c/671905249,https://untappd.com/beer/2639496,https://untappd.com/brewery/50565,"United States",Alpine,TX,,,Taster,671905249,2639496,50565,,4.25,4.02,,1,0
"Cable Car Ale","The Lost Abbey","American Wild Ale",7,0,,"The Ale Apothecary Cellar Room",Bend,OR,"United States",44.0509,-121.33,5,"2018-11-03 17:00:49",https://untappd.com/c/671905668,https://untappd.com/beer/8225,https://untappd.com/brewery/2712,"United States","San Marcos",CA,,,Taster,671905668,8225,2712,,4.57,4.51,,0,0
"PUZZLE PALACE: 001.1 - MAGNUM FORMAT","Black Project Spontaneous & Wild Ales","American Wild Ale",6.2,10,,"The Ale Apothecary Cellar Room",Bend,OR,"United States",44.0509,-121.33,4.5,"2018-11-03 17:02:05",https://untappd.com/c/671906795,https://untappd.com/beer/2690169,https://untappd.com/brewery/196283,"United States",Denver,CO,,,Taster,671906795,2690169,196283,,4.28,3.97,,0,0
"Brew 2000","Fremont Brewing","Barleywine - English",12.8,55,"Oh yum","The Ale Apothecary Cellar Room",Bend,OR,"United States",44.0509,-121.33,5,"2018-11-03 17:07:20",https://untappd.com/c/671911681,https://untappd.com/beer/2224826,https://untappd.com/brewery/1508,"United States",Seattle,WA,,,Taster,671911681,2224826,1508,,4.57,4.49,,0,0
"Bourbon Barrel Aged Dark Star: Coffee Edition (2018)","Fremont Brewing","Stout - Imperial / Double Oatmeal",13.6,50,,,,,,,,3,"2018-11-03 17:24:22",https://untappd.com/c/671926866,https://untappd.com/beer/2901966,https://untappd.com/brewery/1508,"United States",Seattle,WA,,,,671926866,2901966,1508,,4.4,4.35,,0,0
"Blackberry And Lavender","Scratch Brewing Company","American Wild Ale",5.5,0,,"The Ale Apothecary Cellar Room",Bend,OR,"United States",44.0509,-121.33,4,"2018-11-03 17:25:21",https://untappd.com/c/671927744,https://untappd.com/beer/1756179,https://untappd.com/brewery/29798,"United States",Ava,IL,,,Taster,671927744,1756179,29798,,4.37,4.31,,0,0
"Tom's Hands","Tired Hands Brewing Company","Farmhouse Ale - Saison",6,0,,"The Ale Apothecary Cellar Room",Bend,OR,"United States",44.0509,-121.33,4.5,"2018-11-03 17:32:58",https://untappd.com/c/671934350,https://untappd.com/beer/2683798,https://untappd.com/brewery/6226,"United States",Ardmore,PA,,,Taster,671934350,2683798,6226,,4.42,4.27,,0,0
"Formation (Batch 001)","Fermentery Form","American Wild Ale",5,0,,"The Ale Apothecary Cellar Room",Bend,OR,"United States",44.0509,-121.33,4.5,"2018-11-03 18:36:21",https://untappd.com/c/671985159,https://untappd.com/beer/2602722,https://untappd.com/brewery/295162,"United States",Philadelphia,PA,,,Taster,671985159,2602722,295162,,4.29,4.01,,0,0
"Wapplerzirkus - Wilde Zirbe",Alefried,"Sour - Other",7.2,0,,"The Ale Apothecary Cellar Room",Bend,OR,"United States",44.0509,-121.33,0.5,"2018-11-03 20:09:24",https://untappd.com/c/672039791,https://untappd.com/beer/2397597,https://untappd.com/brewery/181255,Austria,Graz,Steiermark,,,Taster,672039791,2397597,181255,,3.7,3.68,,0,0
"Lil' Squeezy","Deschutes Brewery","Pale Ale - American",5,40,,"Deschutes Brewery Bend Public House",Bend,OR,"United States",44.0595,-121.311,3.5,"2018-11-03 20:10:18",https://untappd.com/c/672040197,https://untappd.com/beer/2568949,https://untappd.com/brewery/441,"United States",Bend,OR,,,Draft,672040197,2568949,441,,3.61,3.61,,0,0
"DJ Jazzy Hef","Gilgamesh Brewing",Hefeweizen,5.4,9,,"White Water Taphouse",Bend,OR,"United States",44.0596,-121.312,2,"2018-11-03 20:29:58",https://untappd.com/c/672048414,https://untappd.com/beer/412367,https://untappd.com/brewery/3312,"United States",Salem,OR,,,Draft,672048414,412367,3312,,3.53,3.54,,0,0
"Oh, Hana...","Boss Rambler Beer Club","IPA - American",6.8,0,,"White Water Taphouse",Bend,OR,"United States",44.0596,-121.312,4,"2018-11-03 20:31:48",https://untappd.com/c/672049147,https://untappd.com/beer/2845232,https://untappd.com/brewery/402167,"United States",Bend,OR,,,Draft,672049147,2845232,402167,,3.85,3.67,,0,0
"Vermont Vacation","Sunriver Brewing Company","IPA - New England",7.2,58,,"White Water Taphouse",Bend,OR,"United States",44.0596,-121.312,4,"2018-11-03 21:06:22",https://untappd.com/c/672060716,https://untappd.com/beer/2085585,https://untappd.com/brewery/33782,"United States",Sunriver,OR,,,,672060716,2085585,33782,,3.86,3.84,,0,0
"Wake Me Up Before You Cocoa","New Glory Craft Brewery","Stout - Milk / Sweet",8,0,,"Capitol Beer and Tap Room",Sacramento,CA,"United States",38.5738,-121.414,4,"2018-11-06 18:38:27",https://untappd.com/c/672895969,https://untappd.com/beer/2477818,https://untappd.com/brewery/67603,"United States",Sacramento,CA,,,Taster,672895969,2477818,67603,,4.02,3.94,,1,0
"Gallows &  Graves","Fieldwork® Brewing Company","Scotch Ale / Wee Heavy",9,0,,"Capitol Beer and Tap Room",Sacramento,CA,"United States",38.5738,-121.414,4,"2018-11-06 18:39:19",https://untappd.com/c/672896235,https://untappd.com/beer/2444944,https://untappd.com/brewery/184717,"United States",Berkeley,CA,,,Draft,672896235,2444944,184717,,3.65,3.65,,1,0
"Like Riding A Bike","Urban Roots Brewing & Smokehouse","IPA - American",6.2,0,,"Capitol Beer and Tap Room",Sacramento,CA,"United States",38.5738,-121.414,5,"2018-11-06 19:47:56",https://untappd.com/c/672913404,https://untappd.com/beer/2653174,https://untappd.com/brewery/333907,"United States",Sacramento,CA,,,Draft,672913404,2653174,333907,,3.92,3.89,,1,0
"Old Towne Block Party","Chapman Crafted Beer","IPA - New England",7.14,71,,"Capitol Beer and Tap Room",Sacramento,CA,"United States",38.5738,-121.414,2,"2018-11-06 20:10:06",https://untappd.com/c/672917253,https://untappd.com/beer/2240653,https://untappd.com/brewery/270313,"United States",Orange,CA,,,Draft,672917253,2240653,270313,,3.92,3.83,,1,0
Cityspeak,"Oddwood Ales","Pilsner - German",4.8,0,,"Oddwood Ales",Austin,TX,"United States",30.2869,-97.7053,5,"2018-11-10 20:23:23",https://untappd.com/c/674676727,https://untappd.com/beer/2867125,https://untappd.com/brewery/167467,"United States",Austin,TX,,,Draft,674676727,2867125,167467,,3.92,3.68,,0,0
"Inanimate Household Objects","Oddwood Ales","American Wild Ale",6.2,0,,"Oddwood Ales",Austin,TX,"United States",30.2869,-97.7053,5,"2018-11-10 20:27:59",https://untappd.com/c/674679918,https://untappd.com/beer/2738097,https://untappd.com/brewery/167467,"United States",Austin,TX,,,Draft,674679918,2738097,167467,,4.1,3.81,,0,0
"Veedels Bräu Kölsch","Crooked Lane Brewing Company",Kölsch,5.3,27,,"Dr. Richard DeTrano, D.D.S.",Sacramento,CA,"United States",38.5608,-121.476,3,"2018-11-19 17:28:49",https://untappd.com/c/677985824,https://untappd.com/beer/1726370,https://untappd.com/brewery/293548,"United States",Auburn,CA,,,Can,677985824,1726370,293548,,3.62,3.63,,0,0
"Fade to Black, Vol. 3","Left Hand Brewing Company","Porter - Other",7.2,0,,,,,,,,2,"2018-11-21 18:06:34",https://untappd.com/c/678495433,https://untappd.com/beer/86278,https://untappd.com/brewery/779,"United States",Longmont,CO,,,Growler,678495433,86278,779,,3.71,3.71,,0,0
"Kentucky Bourbon Barrel Ale","Lexington Brewing & Distilling Co.","Strong Ale - American",8.19,19,,,,,,,,3.5,"2018-11-21 18:46:29",https://untappd.com/c/678523427,https://untappd.com/beer/8172,https://untappd.com/brewery/28,"United States",Lexington,KY,,,Growler,678523427,8172,28,,3.85,3.85,,0,0
"Dunkin’ Coffee Porter","Harpoon Brewery","Porter - Coffee",6,28,,,,,,,,1,"2018-11-21 19:07:30",https://untappd.com/c/678538726,https://untappd.com/beer/2854779,https://untappd.com/brewery/634,"United States",Boston,MA,,,Bottle,678538726,2854779,634,,3.58,3.58,,0,0
"Turbid Affair","Highland Brewing Company","IPA - American",6.5,84,,,,,,,,4,"2018-11-22 16:23:52",https://untappd.com/c/678953214,https://untappd.com/beer/2031600,https://untappd.com/brewery/658,"United States",Asheville,NC,,,Growler,678953214,2031600,658,,3.82,3.73,,0,0
"420 Strain G13 ","SweetWater Brewing Company","IPA - American",6,48,,,,,,,,3.5,"2018-11-22 16:24:52",https://untappd.com/c/678953982,https://untappd.com/beer/2708151,https://untappd.com/brewery/1224,"United States",Atlanta,GA,,,Bottle,678953982,2708151,1224,,3.74,3.74,,0,0
"Deliria (2016)","Huyghe Brewery","Belgian Strong Golden Ale",8.5,0,Fffffffff,,,,,,,5,"2018-11-22 17:05:35",https://untappd.com/c/678982888,https://untappd.com/beer/1458806,https://untappd.com/brewery/285,Belgium,Melle,Vlaanderen,,,Bottle,678982888,1458806,285,,3.75,3.74,,0,0
"Dr. Robot","Monday Night Brewing","Sour - Fruited",5,7,,,,,,,,1,"2018-11-22 17:44:40",https://untappd.com/c/679007597,https://untappd.com/beer/2262795,https://untappd.com/brewery/11717,"United States",Atlanta,GA,,,Can,679007597,2262795,11717,,3.68,3.68,,2,0
"Strawberry Fields","Brouwerij Kees","Stout - Oatmeal",6,40,"One of the most foul beers I have tasted",,,,,,,0.25,"2018-11-22 18:08:13",https://untappd.com/c/679021515,https://untappd.com/beer/1683993,https://untappd.com/brewery/188723,Netherlands,Middelburg,Zeeland,,,Bottle,679021515,1683993,188723,,3.5,3.51,,2,0
"Consider Yourself Hugged","Prairie Artisan Ales","Stout - Imperial / Double Coffee",11.9,50,,,,,,,,2,"2018-11-22 19:46:23",https://untappd.com/c/679072833,https://untappd.com/beer/2778491,https://untappd.com/brewery/37713,"United States",Krebs,OK,,,Bottle,679072833,2778491,37713,,4.12,4.11,,0,0
OTP,"Gate City Brewing","IPA - Imperial / Double",8,99,,,,,,,,3.5,"2018-11-23 15:02:52",https://untappd.com/c/679449275,https://untappd.com/beer/1807151,https://untappd.com/brewery/136368,"United States",Roswell,GA,,,Can,679449275,1807151,136368,,3.74,3.74,,0,0
"Southeast IPA","TailGate Brewery","IPA - American",6.25,90,,"Sofa King Juicy Burger",Chattanooga,TN,"United States",35.0833,-85.3179,2.5,"2018-11-24 18:24:05",https://untappd.com/c/680299975,https://untappd.com/beer/1518082,https://untappd.com/brewery/1232,"United States",Nashville,TN,,,Can,680299975,1518082,1232,,3.63,3.63,,0,0
"Athena Paradiso (Passion Fruit & Guava)","Creature Comforts Brewing Company","Sour - Fruited Berliner Weisse",4.5,0,,,,,,,,3.5,"2018-11-24 18:25:08",https://untappd.com/c/680300893,https://untappd.com/beer/1231311,https://untappd.com/brewery/8509,"United States",Athens,GA,,,Growler,680300893,1231311,8509,,4.16,4.14,,1,0
Open,"Highland Park Brewery","IPA - New England",8,0,,"Dr. Richard DeTrano, D.D.S.",Sacramento,CA,"United States",38.5608,-121.476,5,"2018-11-28 18:42:13",https://untappd.com/c/681461093,https://untappd.com/beer/2944973,https://untappd.com/brewery/135321,"United States","Los Angeles",CA,,,Can,681461093,2944973,135321,,4.28,4.12,,0,0
"Lingua Franca Fruta","Highland Park Brewery","American Wild Ale",7.1,0,,"Dr. Richard DeTrano, D.D.S.",Sacramento,CA,"United States",38.5608,-121.476,4,"2018-12-07 18:49:00",https://untappd.com/c/684940575,https://untappd.com/beer/2819103,https://untappd.com/brewery/135321,"United States","Los Angeles",CA,,,Draft,684940575,2819103,135321,,4.22,4.02,,0,0
"分 桃 (Fēn Táo) (Blend 5)","Jester King Brewery","American Wild Ale",6,0,,"Dr. Richard DeTrano, D.D.S.",Sacramento,CA,"United States",38.5608,-121.476,5,"2018-12-13 20:40:32",https://untappd.com/c/687166172,https://untappd.com/beer/2824719,https://untappd.com/brewery/5291,"United States",Austin,TX,,,Bottle,687166172,2824719,5291,,4.27,4.14,,0,0
"Resilience IPA","St. Elmo Brewing Company","IPA - American",7.2,0,,"St. Elmo Brewing Company",Austin,TX,"United States",30.2176,-97.7611,3,"2018-12-15 15:11:13",https://untappd.com/c/688024848,https://untappd.com/beer/2988077,https://untappd.com/brewery/306224,"United States",Austin,TX,,,Draft,688024848,2988077,306224,,3.84,3.71,,0,0
"Mister Bingle","Oddwood Ales",Schwarzbier,4.6,0,,,,,,,,3,"2018-12-15 23:05:00",https://untappd.com/c/688395100,https://untappd.com/beer/2977567,https://untappd.com/brewery/167467,"United States",Austin,TX,,,Draft,688395100,2977567,167467,,3.76,3.67,,1,0
Komfort,"Oddwood Ales","Pilsner - German",5.6,0,,,,,,,,4,"2018-12-15 23:05:33",https://untappd.com/c/688395267,https://untappd.com/beer/2991953,https://untappd.com/brewery/167467,"United States",Austin,TX,,,Draft,688395267,2991953,167467,,3.64,3.65,,1,0
Foudreweizen,"Jester King Brewery",Hefeweizen,5.6,11,,,,,,,,5,"2018-12-16 10:47:04",https://untappd.com/c/688497832,https://untappd.com/beer/1094779,https://untappd.com/brewery/5291,"United States",Austin,TX,,,Bottle,688497832,1094779,5291,,4.18,4.15,,1,0
"Nelson Fuel","Altamont Beer Works","Lager - IPL (India Pale Lager)",6.5,0,,"The Bank",Sacramento,CA,"United States",38.5817,-121.498,3.5,"2018-12-22 20:43:05",https://untappd.com/c/691192742,https://untappd.com/beer/2894852,https://untappd.com/brewery/36438,"United States",Livermore,CA,,,Draft,691192742,2894852,36438,,3.75,3.73,,1,0
Gull,"Ölgerðin Egill Skallagrímsson","Lager - Helles",5,17,,"Hléskógar 26",,,Ísland,64.1029,-21.8436,3,"2018-12-30 17:56:07",https://untappd.com/c/695283360,https://untappd.com/beer/39365,https://untappd.com/brewery/7121,Iceland,Reykjavik,Höfuðborgarsvæðið,,,Can,695283360,39365,7121,,2.98,2.99,,0,0
"Icelandic Arctic Pale Ale","Einstök Ölgerð","Pale Ale - English",5.6,0,,"Hléskógar 26",,,Ísland,64.1029,-21.8436,3.5,"2018-12-30 17:57:05",https://untappd.com/c/695283873,https://untappd.com/beer/99106,https://untappd.com/brewery/18816,Iceland,Akureyri,"Norðurland eystra",,,Bottle,695283873,99106,18816,,3.53,3.53,,0,0
Gull,"Ölgerðin Egill Skallagrímsson","Lager - Helles",5,17,,"Bar Ananas",,,Ísland,64.1453,-21.9297,3,"2019-01-01 01:02:25",https://untappd.com/c/696230391,https://untappd.com/beer/39365,https://untappd.com/brewery/7121,Iceland,Reykjavik,Höfuðborgarsvæðið,,,Draft,696230391,39365,7121,,2.98,2.99,,1,0
"Stella Artois","Stella Artois","Lager - Euro Pale",5,24,,Boston,Reykjavík,Höfuðborgarsvæði,Ísland,64.1454,-21.9277,2,"2019-01-01 01:44:59",https://untappd.com/c/696277212,https://untappd.com/beer/4010,https://untappd.com/brewery/265,Belgium,Leuven,Vlaanderen,,,Bottle,696277212,4010,265,,3.25,3.25,,1,0
"Egils Malt & Appelsín","Ölgerðin Egill Skallagrímsson","Malt Beer",0,0,,Laugarás,,Suðurland,Ísland,64.1157,-20.4893,3,"2019-01-01 20:50:40",https://untappd.com/c/696644374,https://untappd.com/beer/247165,https://untappd.com/brewery/7121,Iceland,Reykjavik,Höfuðborgarsvæðið,,,Can,696644374,247165,7121,,3.08,3.39,,1,0
Leela,Ölverk,"Farmhouse Ale - Saison",7.4,27,,"Ölverk - Pizza & Brewery",Hveragerði,Suðurland,Ísland,63.9976,-21.189,2.5,"2019-01-02 20:36:00",https://untappd.com/c/696895446,https://untappd.com/beer/2466333,https://untappd.com/brewery/349563,Iceland,Hveragerði,Suðurland,,,,696895446,2466333,349563,,3.64,3.67,,0,0
"Session IPA",Ölverk,"IPA - Session / India Session Ale",3.1,0,,"Ölverk - Pizza & Brewery",Hveragerði,Suðurland,Ísland,63.9976,-21.189,3,"2019-01-02 20:36:25",https://untappd.com/c/696895583,https://untappd.com/beer/2742997,https://untappd.com/brewery/349563,Iceland,Hveragerði,Suðurland,,,Draft,696895583,2742997,349563,,3.5,3.64,,0,0
"Ölverk IPA",Ölverk,"IPA - New England",6.5,0,,,,,,,,1.5,"2019-01-02 20:36:50",https://untappd.com/c/696895697,https://untappd.com/beer/2885333,https://untappd.com/brewery/349563,Iceland,Hveragerði,Suðurland,,,,696895697,2885333,349563,,3.66,3.67,,0,0
M&A,Ölverk,"Winter Ale",4.5,0,,"Ölverk - Pizza & Brewery",Hveragerði,Suðurland,Ísland,63.9976,-21.189,2.5,"2019-01-02 20:37:09",https://untappd.com/c/696895800,https://untappd.com/beer/2949828,https://untappd.com/brewery/349563,Iceland,Hveragerði,Suðurland,,,Draft,696895800,2949828,349563,,3.57,3.66,,0,0
